Posição da bola        Input da perna  Tempo do unity  Acerto          Tempo da colisão 
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3066,832           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3067,352           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.495, 0.505)        3067,868           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3068,386           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3068,910           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3069,412           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.508, 0.492)        3069,933           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.508, 0.492)        3070,450           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3070,964           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3071,468           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.492, 0.508)        3071,988           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3072,506           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3073,017           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3073,533           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3074,057           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.507, 0.493)        3074,578           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.492, 0.508)        3075,084           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.490, 0.510)        3075,586           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.483, 0.517)        3076,086           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.486, 0.514)        3076,600           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.481, 0.519)        3077,101           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.488, 0.512)        3077,611           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.483, 0.517)        3078,124           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.490, 0.510)        3078,627           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.486, 0.514)        3079,145           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.493, 0.507)        3079,655           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.493, 0.507)        3080,179           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3080,704           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3081,222           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3081,728           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3082,232           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.512, 0.488)        3082,748           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.506, 0.494)        3083,265           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.507, 0.493)        3083,765           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.512, 0.488)        3084,278           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.519, 0.481)        3084,781           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.514, 0.486)        3085,295           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.517, 0.483)        3085,799           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.510, 0.490)        3086,300           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3086,825           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3087,327           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3087,846           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3088,361           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.492, 0.508)        3088,876           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3089,394           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.493, 0.507)        3089,903           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.492, 0.508)        3090,417           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.491, 0.509)        3090,938           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.481, 0.519)        3091,452           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.488, 0.512)        3091,956           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.494, 0.506)        3092,462           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.483, 0.517)        3092,963           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3093,479           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3093,993           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.500, 0.500)        3094,508           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.510, 0.490)        3095,025           ERROU          16:38:30
 (0.211, 0.755, 0.879)  (0.513, 0.487)        3095,536           ERROU          16:38:30
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3096,044           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3096,560           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3097,073           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3097,594           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3098,121           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.506, 0.494)        3098,623           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3099,139           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3099,651           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3100,164           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3100,669           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3101,185           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3101,687           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.508, 0.492)        3102,196           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3102,711           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3103,220           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.489, 0.511)        3103,746           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.494, 0.506)        3104,248           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.494, 0.506)        3104,774           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3105,284           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3105,801           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3106,313           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3106,838           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3107,346           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3107,853           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.494, 0.506)        3108,372           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.488, 0.512)        3108,893           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.492, 0.508)        3109,410           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.507, 0.493)        3109,936           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.508, 0.492)        3110,451           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3110,959           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3111,479           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3111,982           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.489, 0.511)        3112,486           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3112,990           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3113,505           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.508, 0.492)        3114,029           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.517, 0.483)        3114,531           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.510, 0.490)        3115,043           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.510, 0.490)        3115,553           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.507, 0.493)        3116,055           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3116,571           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.493, 0.507)        3117,080           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.487, 0.513)        3117,610           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.489, 0.511)        3118,131           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.487, 0.513)        3118,635           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3119,135           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3119,636           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3120,151           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3120,662           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.510, 0.490)        3121,170           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.512, 0.488)        3121,685           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.508, 0.492)        3122,205           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.508, 0.492)        3122,729           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.510, 0.490)        3123,242           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.508, 0.492)        3123,765           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3124,275           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3124,806           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3125,314           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.512, 0.488)        3125,827           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3126,343           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3126,860           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3127,365           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3127,892           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3128,411           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3128,936           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3129,458           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3129,962           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.493, 0.507)        3130,476           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.493, 0.507)        3130,991           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.484, 0.516)        3131,499           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.492, 0.508)        3132,019           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.488, 0.512)        3132,523           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.484, 0.516)        3133,036           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3133,539           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3134,063           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.486, 0.514)        3134,586           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.486, 0.514)        3135,091           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.494, 0.506)        3135,600           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3136,113           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3136,614           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3137,119           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.486, 0.514)        3137,637           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.487, 0.513)        3138,150           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.484, 0.516)        3138,663           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.473, 0.527)        3139,169           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3139,670           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.505, 0.495)        3140,197           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.518, 0.482)        3140,711           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.522, 0.478)        3141,213           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.518, 0.482)        3141,737           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.523, 0.477)        3142,260           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.514, 0.486)        3142,767           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3143,287           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3143,790           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.492, 0.508)        3144,310           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3144,827           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.493, 0.507)        3145,344           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3145,871           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3146,393           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3146,911           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3147,419           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3147,946           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3148,475           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.492, 0.508)        3149,002           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.492, 0.508)        3149,522           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.493, 0.507)        3150,040           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3150,563           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3151,068           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3151,588           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3152,106           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3152,627           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3153,145           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3153,663           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3154,182           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.493, 0.507)        3154,700           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.492, 0.508)        3155,211           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3155,717           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.494, 0.506)        3156,221           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.495, 0.505)        3156,736           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.492, 0.508)        3157,258           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.495, 0.505)        3157,780           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.492, 0.508)        3158,302           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3158,820           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.495, 0.505)        3159,344           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3159,848           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3160,356           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.506, 0.494)        3160,858           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3161,370           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3161,894           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3162,409           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3162,934           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3163,437           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3163,942           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.506, 0.494)        3164,444           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3164,948           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3165,468           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.489, 0.511)        3165,978           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.485, 0.515)        3166,498           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.493, 0.507)        3167,023           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.487, 0.513)        3167,531           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3168,038           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3168,553           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3169,057           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3169,579           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3170,098           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3170,618           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.495, 0.505)        3171,122           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.489, 0.511)        3171,627           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.492, 0.508)        3172,131           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3172,640           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3173,146           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3173,661           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.505, 0.495)        3174,181           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3174,694           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3175,201           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.507, 0.493)        3175,708           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.506, 0.494)        3176,219           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.508, 0.492)        3176,740           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.506, 0.494)        3177,247           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3177,768           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3178,290           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3178,801           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.494, 0.506)        3179,312           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.492, 0.508)        3179,829           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3180,354           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3180,855           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.495, 0.505)        3181,376           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.494, 0.506)        3181,896           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.495, 0.505)        3182,407           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.489, 0.511)        3182,910           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.493, 0.507)        3183,411           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3183,919           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3184,427           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3184,933           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.506, 0.494)        3185,448           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3185,969           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.507, 0.493)        3186,490           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.508, 0.492)        3187,008           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3187,510           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3188,013           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3188,518           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3189,042           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3189,556           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3190,071           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.493, 0.507)        3190,591           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3191,097           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.475, 0.525)        3191,625           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.479, 0.521)        3192,153           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.478, 0.522)        3192,676           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.488, 0.512)        3193,200           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.486, 0.514)        3193,720           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3194,249           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3194,773           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3195,275           ERROU          16:40:11
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3195,784           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3196,299           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3196,815           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.507, 0.493)        3197,321           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.508, 0.492)        3197,835           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3198,345           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.509, 0.491)        3198,857           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.508, 0.492)        3199,363           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.510, 0.490)        3199,871           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.511, 0.489)        3200,385           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.514, 0.486)        3200,897           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.520, 0.480)        3201,417           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.519, 0.481)        3201,946           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.517, 0.483)        3202,476           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.521, 0.479)        3202,992           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.511, 0.489)        3203,503           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.508, 0.492)        3204,014           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.506, 0.494)        3204,524           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3205,026           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3205,543           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.495, 0.505)        3206,063           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3206,585           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3207,110           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3207,622           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3208,133           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3208,643           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.510, 0.490)        3209,156           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.509, 0.491)        3209,659           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3210,185           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3210,710           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.489, 0.511)        3211,217           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.483, 0.517)        3211,731           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.483, 0.517)        3212,239           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.489, 0.511)        3212,746           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.488, 0.512)        3213,247           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.486, 0.514)        3213,764           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.489, 0.511)        3214,278           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3214,795           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.490, 0.510)        3215,295           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.494, 0.506)        3215,802           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3216,325           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3216,851           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3217,374           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3217,899           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3218,419           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.492, 0.508)        3218,940           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.488, 0.512)        3219,445           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.488, 0.512)        3219,956           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.486, 0.514)        3220,480           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.488, 0.512)        3221,001           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.493, 0.507)        3221,518           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3222,025           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.494, 0.506)        3222,530           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3223,039           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3223,551           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3224,057           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.494, 0.506)        3224,575           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3225,077           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.506, 0.494)        3225,594           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3226,106           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3226,615           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3227,122           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.500, 0.500)        3227,626           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.491, 0.509)        3228,145           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.486, 0.514)        3228,670           ERROU          16:41:51
 (0.006, 0.755, 0.884)  (0.493, 0.507)        3229,188           ERROU          16:41:51
