img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,10,0,1,1,0,10,7,75.224053400103,,,,,,75.20825899997726,,,,2,75.2241283999756,1239221.509759,75.224053400103,,77.21115970006213,77.2533865000587,77.26231750007719,4,77.26234620017931,1239223.5479803,78.46351340017281,78.46355830016546,78.48021479998715,5,78.48024130007252,1239224.7658748,82.22076130006462,82.22080520004965,82.22087329998612,6,75.22407840006053,1239221.5097124,432597,001,2025-08-28_16h52.02.416,Graz,,2025.1.1,59.85776596659775,2025-08-28 16h52.17.419394 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,11,1,1,1,1,11,0,82.23692970001139,,,,,,82.2210017000325,,,,2,82.23703900002874,1239228.5226697,82.23692970001139,,84.22404030011967,84.27319220011123,84.27980780019425,3,84.27986070001498,1239230.5654994,85.47608360019512,85.4761224000249,85.49274660018273,5,85.49277080013417,1239231.7784047,89.2332338001579,89.23328929999843,89.23337120003998,6,82.2369659000542,1239228.5226031,432597,001,2025-08-28_16h52.02.416,Graz,,2025.1.1,59.85776596659775,2025-08-28 16h52.17.419394 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,12,2,1,1,2,12,6,89.24954950017855,,,,,,89.23354670009576,,,,2,89.24963970016688,1239235.5352703,89.24954950017855,,91.24357679998502,91.30988800013438,91.3139075001236,4,91.31393370009027,1239237.5995679,92.4889003999997,92.4889400000684,92.50555540015921,5,92.50558360014111,1239238.7912189,96.24571699998342,96.2457556000445,96.24582070019096,6,89.24957790016197,1239235.5352129,432597,001,2025-08-28_16h52.02.416,Graz,,2025.1.1,59.85776596659775,2025-08-28 16h52.17.419394 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,13,3,1,1,3,13,1,96.26229980005883,,,,,,96.24593330011703,,,,2,96.26237590005621,1239242.5480063,96.26229980005883,,98.24938650010154,98.29190260008909,98.29658870003186,3,98.29661530000158,1239244.5822493,99.50212630000897,99.5021720000077,99.51829240005463,5,99.51831870013848,1239245.8039527,103.25860360008664,103.25864140014164,103.25870090001263,6,96.26232910016552,1239242.5479628,432597,001,2025-08-28_16h52.02.416,Graz,,2025.1.1,59.85776596659775,2025-08-28 16h52.17.419394 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,14,4,1,1,4,14,2,103.27513600001112,,,,,,103.25881610019132,,,,2,103.27520550019108,1239249.5608356,103.27513600001112,,105.2621661000885,105.30303960014135,105.30759590002708,3,105.307628700044,1239251.5932646,106.5148742001038,106.5149324000813,106.53125,5,106.5312777000945,1239252.8169117,110.27156660007313,110.27160960016772,110.2716699000448,6,103.27515980019234,1239249.5607936,432597,001,2025-08-28_16h52.02.416,Graz,,2025.1.1,59.85776596659775,2025-08-28 16h52.17.419394 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,15,5,1,1,5,15,5,110.28790620015934,,,,,,110.27178380009718,,,,2,110.2879800000228,1239256.5736109,110.28790620015934,,112.27517900010571,112.31582000013441,112.32116729998961,4,112.32119589997455,1239258.6068297,113.52755810017698,113.52760080015287,113.54383610002697,5,113.54385900008492,1239259.8294931,117.284167899983,117.28421600000001,117.28427740000188,6,110.28793069999665,1239256.5735644,432597,001,2025-08-28_16h52.02.416,Graz,,2025.1.1,59.85776596659775,2025-08-28 16h52.17.419394 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,16,6,1,1,6,16,3,117.30074920016341,,,,,,117.28438800014555,,,,2,117.30082000000402,1239263.5864506,117.30074920016341,,119.28818350005895,119.3277509000618,119.33170550013892,3,119.33173710014671,1239265.6173719,120.5415318000596,120.54170060018077,120.55682749999687,5,120.55685429996811,1239266.8424893,124.29693239997141,124.2969736000523,124.29703480005264,6,117.30077260010876,1239263.5864063,432597,001,2025-08-28_16h52.02.416,Graz,,2025.1.1,59.85776596659775,2025-08-28 16h52.17.419394 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,17,7,1,1,7,17,9,124.31384630012326,,,,,,124.29715130012482,,,,2,124.31397969997488,1239270.5996115,124.31384630012326,,126.30084100016393,126.34191310009919,126.3460395000875,4,126.34605849999934,1239272.6316922,127.55341430008411,127.55350559996441,127.56951750000007,5,127.56954760011286,1239273.8551831,131.30964009999298,131.3096799000632,131.3097397000529,6,124.31388150015846,1239270.5995221,432597,001,2025-08-28_16h52.02.416,Graz,,2025.1.1,59.85776596659775,2025-08-28 16h52.17.419394 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,18,8,1,1,8,18,8,131.3262829000596,,,,,,131.309851200087,,,,2,131.32635370013304,1239277.6119842,131.3262829000596,,133.31336900009774,133.35872830008157,133.3627028001938,4,133.36271820007823,1239279.6483512,134.56562320003286,134.56566930003464,134.58227570005693,5,134.5823159001302,1239280.8679504,138.32278500008397,138.32284869998693,138.32293800008483,6,131.32630750001408,1239277.6119414,432597,001,2025-08-28_16h52.02.416,Graz,,2025.1.1,59.85776596659775,2025-08-28 16h52.17.419394 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,19,9,1,1,9,19,4,138.33910970017314,,,,,,138.32310360018164,,,,2,138.33918320015073,1239284.6248134,138.33910970017314,,140.32641890016384,140.3656564000994,140.3696824000217,3,140.36970739997923,1239286.6553411,141.5785245001316,141.5785835001152,141.59531000000425,5,141.59533739998005,1239287.8809718,145.33596440008841,145.3360272999853,145.33611800009385,6,138.33913480001502,1239284.6247685,432597,001,2025-08-28_16h52.02.416,Graz,,2025.1.1,59.85776596659775,2025-08-28 16h52.17.419394 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,145.35228190012276,1239291.6379198,,,,,,,,,
