img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,attention_cross.stopped,attempt.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,8,8,0,0,8,8,6,61.21882419999747,,,,,,61.195361199992476,,,,2,61.21891329999198,67940.1316315,61.21882419999747,63.2200773999939,63.256899799991515,63.26630529999966,4,63.26636419999704,67942.1790957,64.47710119999829,64.47714190000261,64.48174249999283,5,64.48176359999343,67943.3944856,68.2177273999987,68.21776390000014,68.21782140000141,6,61.21885000000475,67940.1315725,,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,9,9,0,0,9,9,2,68.24583299999358,,,,,,68.21793400000024,,,,2,68.24592600000324,67947.1586463,68.24583299999358,70.23419920000015,70.27805599999556,70.31105479999678,3,70.31107749999501,67949.2237989,71.46819279999181,71.46823479999148,71.4958798000007,5,71.49590239999816,67950.4086234,75.22298910000245,75.22302580000542,75.22308139999222,6,68.24585789999401,67947.1585794,,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,10,0,1,1,0,10,0,75.2505572999944,,,,,,75.22319209999114,,,,2,75.25064319999365,67954.1633619,75.2505572999944,77.22329029999673,77.26041990000522,77.29908579999756,3,77.2991148000001,67956.2118368,78.48295760000474,78.48299530000077,78.4871623999934,5,78.48717409999517,67957.3998945,82.23109990000376,82.23114069999428,82.23120290000224,6,75.25058229999559,67954.163304,,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,11,1,1,1,1,11,1,82.25800139999774,,,,,,82.23131699999794,,,,2,82.2580922999914,67961.170813,82.25800139999774,84.23354649999237,84.2712254999933,84.31297939999786,3,84.31300510000437,67963.2257268,85.4924289000046,85.49247979999927,85.51775650000491,5,85.51778100000229,67964.4305025,89.24007879999408,89.24011739999696,89.24017609999282,6,82.25802500000282,67961.1707462,,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,12,2,1,1,2,12,2,89.26639269999578,,,,,,89.24029010000231,,,,2,89.26647289999528,67968.1791914,89.26639269999578,91.25817889999598,91.29572609999741,91.31085229999735,3,91.31087479999405,67970.2235964,92.53441120000207,92.53446270000131,92.56094549999398,5,92.56096999999136,67971.4736916,96.24428260000423,96.24433420000423,96.24440529999265,6,89.26641640000162,67968.1791379,,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,13,3,1,1,3,13,8,96.24774399999296,,,,,,96.24451849999605,,,,2,96.24784729999374,67975.1605687,96.24774399999296,98.23861359999864,98.27571210000315,98.29243509999651,4,98.29246529999364,67977.2051874,99.49721699999645,99.49725820000458,99.52374750000308,5,99.5237766999926,67978.4364994,103.2795674999943,103.2796204000042,103.27968500000134,6,96.24776899999415,67975.1604908,98.29243509999651,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,14,4,1,1,4,14,7,103.28302469999471,,,,,,103.27980989999196,,,,2,103.28316679999989,67982.1958892,103.28302469999471,105.2677049000049,105.30452900000091,105.344019199998,4,105.34404759999597,67984.2567695,106.53047189999779,106.53051029999915,106.55941929999972,5,106.55944480000471,67985.4721665,110.3011012999923,110.30114389999653,110.3012052999984,6,103.28306649999286,67982.1957931,105.344019199998,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,15,5,1,1,5,15,5,110.32971910000197,,,,,,110.30132509999385,,,,2,110.32979950000299,67989.2425177,110.32971910000197,112.31438440000056,112.35130239999853,112.36612859999877,4,112.36615149999852,67991.2788732,113.56458180000482,113.56462160000228,113.56761529999494,5,113.56764199999452,67992.4803641,117.31261029999587,117.31265350000467,117.31272529999842,6,110.32974190000095,67989.2424634,,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,16,6,1,1,6,16,6,117.31607139999687,,,,,,117.31284769999911,,,,2,117.31616309999663,67996.2288842,117.31607139999687,119.30050169999595,119.33700749999844,119.3539146999974,4,119.35393689999182,67998.2666584,120.59839279999142,120.59843289999117,120.60157980000076,5,120.60159979999298,67999.5143213,124.34959539999545,124.34963480000442,124.34969590000401,6,117.31608999999298,67996.2288123,119.3539146999974,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,17,7,1,1,7,17,3,124.40068109999993,,,,,,124.34981620000326,,,,2,124.40078029999859,68003.3134995,124.40068109999993,126.35381770000095,126.39036689999921,126.45331519999309,3,126.45333839999512,68005.36606,127.62930210000195,127.62935069999367,127.65575239999453,5,127.65578529999766,68006.5685105,131.35501060000388,131.35504979999678,131.3551071999973,6,124.40070669999113,68003.3134286,,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,18,8,1,1,8,18,4,131.38342090000515,,,,,,131.35522219999984,,,,2,131.3835054999945,68010.2962238,131.38342090000515,133.3575989999954,133.39369029999943,133.46013540000422,3,133.46015790000092,68012.372879,134.676178099995,134.67627460000222,134.70106930000475,5,134.7010939000029,68013.6138153,138.35616389999632,138.35620070000004,138.356260200002,6,131.3834468999994,68010.2961682,,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,19,9,1,1,9,19,9,138.35894649999682,,,,,,138.35637359999237,,,,2,138.35904049999954,68017.2717588,138.35894649999682,140.37714879999112,140.41417329999967,140.42827429999306,4,140.4282869000017,68019.3410077,141.63277379999636,141.63281139999162,141.65970629999356,5,141.65972890000558,68020.5724504,145.35974459999125,145.35979560000123,145.35987260000547,6,138.35897380000097,68017.2716961,,,866450,001,2025-09-01_13h46.12.851,Graz,,2025.1.1,36.01759243262927,2025-09-01 13h46.23.344038 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,145.38508199999342,68024.2978033,,,,,,,,,,,
