img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,8,8,0,0,8,8,1,75.08820070000365,,,,,,75.07161450001877,,,,2,75.0882235999452,615422.2253674,75.08820070000365,,77.07159339997452,77.11216040002182,77.12304089998361,3,77.1230585000012,615424.2602025,78.32208509999327,78.32212290004827,78.33864400000311,5,78.33866270002909,615425.4758081,82.07177260005847,82.07180389994755,82.08828090003226,6,82.0882984000491,615429.2254425,84.07175130001269,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,9,9,0,0,9,9,5,84.08865429996513,,,,,,84.07185700000264,,,,2,84.08867600001395,615431.2258197,84.08865429996513,,86.07187019998673,86.11090990004595,86.12251909996849,4,86.12253719998989,615433.2596821,87.32253869995475,87.32257239997853,87.33896339999046,5,87.33898170001339,615434.4761258,91.07258949999232,91.07262180000544,91.08912669995334,6,91.0891443999717,615438.2262889,93.07190560002346,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,10,0,1,1,0,10,5,93.08852049999405,,,,,,93.07202159997541,,,,2,93.08854629995767,615440.225691,93.08852049999405,,95.07205670000985,95.11206399998628,95.12387080001645,4,95.12389000004623,615442.2610349,96.32276889996137,96.32280600001104,96.33872290002182,5,96.33874379994813,615443.4758884,100.07204770005774,100.0720795999514,100.0886998999631,6,100.08872130000964,615447.2258653,102.07208299997728,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,11,1,1,1,1,11,6,102.08870480000041,,,,,,102.07219179999083,,,,2,102.08872720005456,615449.2258706,102.08870480000041,,104.07223749998957,104.11198389995843,104.12361030001193,4,104.1236293000402,615451.2607743,105.32276220002677,105.32280730002094,105.33873890002724,5,105.33875670004636,615452.4759005,109.07222570001613,109.07225860003382,109.08925810002256,6,109.08927770005539,615456.2264219,111.0723192000296,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,12,2,1,1,2,12,7,111.0889148999704,,,,,,111.07242650003172,,,,2,111.08894050004892,615458.2260852,111.0889148999704,,113.07223980000708,113.11379400000442,113.12377379997633,4,113.12379250000231,615460.2609375,114.32268610002939,114.32271820004098,114.33931079995818,5,114.33933670003898,615461.4764821,118.07239640003536,118.07242730003782,118.08899239997845,6,118.089009599993,615465.2261537,120.0723839000566,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,13,3,1,1,3,13,4,120.08938160003163,,,,,,120.07250669994392,,,,2,120.08940709999297,615467.226552,120.08938160003163,,122.07262350001838,122.11107460001949,122.12515650002751,3,122.12517470004968,615469.2623198,123.322676199954,123.32271059998311,123.33908820000943,5,123.33910540002398,615470.4762497,127.07306630001403,127.0730990000302,127.0891985000344,6,127.0892188999569,615474.2263637,129.07268560002558,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,14,4,1,1,4,14,9,129.0892598000355,,,,,,129.07278909999877,,,,2,129.08928369998466,615476.2264287,129.0892598000355,,131.07277159998193,131.1125189999584,131.12409349996597,4,131.12411680002697,615478.2612628,132.3242862999905,132.32431980001274,132.33995489997324,5,132.3399730999954,615479.4771179,136.07280259998515,136.07283419999294,136.08942630002275,6,136.0894456000533,615483.2265899,138.07277019997127,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,15,5,1,1,5,15,8,138.08947630005423,,,,,,138.0728884000564,,,,2,138.0895004000049,615485.2266444,138.08947630005423,,140.07292209996376,140.11249740002677,140.12356179999188,4,140.12358100002166,615487.2607255,141.32325769995805,141.32329490000848,141.3399228999624,5,141.33994139998686,615488.4770857,145.07292469998356,145.0729571999982,145.08949020004366,6,145.0895064000506,615492.2266501,147.07289109996054,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,16,6,1,1,6,16,2,147.08954870002344,,,,,,147.07301129994448,,,,2,147.08957549999468,615494.2267212,147.08954870002344,,149.0729822999565,149.11170370003674,149.12447160005104,3,149.12449199997354,615496.2616366,150.3234361000359,150.3234709999524,150.33972980000544,5,150.33974720002152,615497.476891,154.0730506000109,154.07308280002326,154.08973879995756,6,154.08975639997516,615501.2269009,156.07324249995872,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,17,7,1,1,7,17,3,156.09005789994262,,,,,,156.07334909995552,,,,2,156.09008110000286,615503.2272252,156.09005789994262,,158.07321109995246,158.11639620002825,158.12539840000682,3,158.125426899991,615505.2625778,159.323580199969,159.32362170005217,159.3402739999583,5,159.34029139997438,615506.477435,163.0738978999434,163.073929999955,163.09003229998052,6,163.09005120000802,615510.2271958,165.07361550000496,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,18,8,1,1,8,18,1,165.09028969996143,,,,,,165.0737256000284,,,,2,165.09031290002167,615512.2274576,165.09028969996143,,167.07376820000354,167.1118986000074,167.12411430000793,3,167.12413280003238,615514.2612771,168.32417619996704,168.3242202999536,168.34064359997865,5,168.34066190000158,615515.4778058,172.07347940001637,172.07351120002568,172.09006249997765,6,172.09008390002418,615519.2272281,174.073500999948,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,19,9,1,1,9,19,0,174.0904095999431,,,,,,174.07365429995116,,,,2,174.09043500002008,615521.2275798,174.0904095999431,,176.0738798000384,176.11957470001653,176.12420680001378,3,176.12422310002148,615523.2613677,177.3236025000224,177.32363540004008,177.3403073999798,5,177.3403249999974,615524.4774691,181.0735933999531,181.07362749997992,181.09024739998858,6,181.0902657000115,615528.2274099,183.07359239994548,,,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.07368070003577,183.07374030002393,,,,864643,001,2026-06-22_16h55.29.104,Graz,,2025.1.1,59.992069057920325,2026-06-22 16h55.38.956174 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,183.09024859999772,615530.227392,,,,,,,,,
