img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,8,8,0,0,8,8,0,61.19687810004689,,,,,,61.18064990011044,,,,2,61.196952800033614,1240931.1619333,61.19687810004689,63.19844590011053,63.37599950004369,63.399324600119144,3,63.399349600076675,1240933.3643331,64.43611940019764,64.4362028001342,64.45256350003183,5,64.45258580008522,1240934.4175699,68.19279560004361,68.1928464001976,68.19291560002603,6,61.19690220011398,1240931.1618855,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,9,9,0,0,9,9,6,68.20940890000202,,,,,,68.19304550020024,,,,2,68.20949580008164,1240938.1744767,68.20940890000202,70.19685740000568,70.23956150002778,70.24356830003671,4,70.2435818000231,1240940.2085644,71.44864920014516,71.44868730008602,71.46529179997742,5,71.46531600016169,1240941.4302994,75.19344460009597,75.19354850007221,75.19366009999067,6,68.20943470019847,1240938.174419,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,10,0,1,1,0,10,8,75.24239570018835,,,,,,75.19384010019712,,,,2,75.24251170014031,1240945.2074947,75.24239570018835,77.21582430019043,77.26560440007597,77.2696128000971,4,77.26964640012011,1240947.2346314,78.44504750007764,78.44511540001258,78.46144210011698,5,78.46146510005929,1240948.4264489,82.20218320004642,82.20226250006817,82.20237300009467,6,75.2424310001079,1240945.2074182,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,11,1,1,1,1,11,0,82.22057830006815,,,,,,82.20257830014452,,,,2,82.22097780019976,1240952.1859667,82.22057830006815,84.20533290016465,84.24952640011907,84.25366759998724,3,84.25369210005738,1240954.2186758,85.45793040003628,85.45798190007918,85.47423920012079,5,85.4742666000966,1240955.4392524,89.21450290014036,89.21456830017269,89.21463609999046,6,82.22063630004413,1240952.1856457,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,12,2,1,1,2,12,9,89.23130510002375,,,,,,89.21474590012804,,,,2,89.23140010004863,1240959.1963845,89.23130510002375,91.21863750019111,91.26932370010763,91.27365080011077,4,91.27366419997998,1240961.2386469,92.47044420009479,92.47048280015588,92.48698809999041,5,92.48700970015489,1240962.4519933,96.22705600014888,96.22709619998932,96.22715639998205,6,89.23133089998737,1240959.196316,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,13,3,1,1,3,13,2,96.24373950017616,,,,,,96.22726780013181,,,,2,96.2438134001568,1240966.2087936,96.24373950017616,98.23089380003512,98.2801119000651,98.28475390002131,3,98.28478210000321,1240968.2497675,99.4833810001146,99.4834286000114,99.49979060003534,5,99.49981280020438,1240969.464797,103.24045030004345,103.24050720012747,103.24059910001233,6,96.24376139999367,1240966.2087454,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,14,4,1,1,4,14,3,103.2570462001022,,,,,,103.24077620008029,,,,2,103.25715620000847,1240973.2221411,103.2570462001022,105.2444147001952,105.30941880005412,105.31334029999562,3,105.3133533000946,1240975.2783364,106.49616160010919,106.4962397001218,106.51256740000099,5,106.51259750011377,1240976.4775823,110.25276389997452,110.25280370004475,110.25286690006033,6,103.25707689998671,1240973.222063,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,15,5,1,1,5,15,7,110.26942150015384,,,,,,110.2529842001386,,,,2,110.2694997000508,1240980.23448,110.26942150015384,112.25675140018575,112.30692590004764,112.3108595001977,4,112.31087759998627,1240982.2758621,113.50881880009547,113.50886840000749,113.52545220009051,5,113.52548269997351,1240983.4904686,117.26732940017246,117.26749340002425,117.26780530018732,6,110.26944539998658,1240980.2344295,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,16,6,1,1,6,16,4,117.28224660013802,,,,,,117.26829280005768,,,,2,117.28231870010495,1240987.2472992,117.28224660013802,119.2694441000931,119.30826630000956,119.31222640001215,3,119.31224110000767,1240989.2772239,120.52160490001552,120.52164599997923,120.54126500012353,5,120.54130370006897,1240990.5062883,124.27881150017492,124.27886210009456,124.2789448001422,6,117.28226830018684,1240987.247252,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,17,7,1,1,7,17,6,124.29536029999144,,,,,,124.27912480011582,,,,2,124.29546530009247,1240994.2604498,124.29536029999144,126.28237740020268,126.32384960004129,126.32779890019447,4,126.32782420003787,1240996.2928078,127.53486320003867,127.53495660005137,127.55195170012303,5,127.5519748001825,1240997.5169583,131.29130300018005,131.29134370014071,131.2914043001365,6,124.29539109999314,1240994.2603769,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,18,8,1,1,8,18,5,131.30818870011717,,,,,,131.29151360015385,,,,2,131.30828400002792,1241001.2732672,131.30818870011717,133.2953325000126,133.34181340015493,133.3457169001922,4,133.3457306001801,1241003.3107134,134.54713460011408,134.54717660020106,134.56376390019432,5,134.56378700002097,1241004.5287709,138.30402300017886,138.30406480003148,138.3041292000562,6,131.30821390007623,1241001.2731992,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,19,9,1,1,9,19,1,138.32092880015261,,,,,,138.3042459001299,,,,2,138.32101870002225,1241008.2860017,138.32092880015261,140.3076316001825,140.34952370007522,140.35342130018398,3,140.35345160006545,1241010.3184348,141.55996770015918,141.56000930001028,141.57662659999914,5,141.5766490001697,1241011.5416322,145.31700880010612,145.3170545999892,145.3171196000185,6,138.32095369999297,1241008.2859389,147604,001,2025-08-28_17h20.51.039,Graz,,2025.1.1,59.98901004141547,2025-08-28 17h21.01.092133 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,145.3334214000497,1241015.2984086,,,,,,,,,
