img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,attention_cross.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,8,8,0,0,8,8,1,61.17107309999983,,,,,,61.155075000000124,,,,2,61.17114760000004,3842.0608713,61.17107309999983,63.160574200000156,63.199095699999816,63.205681699999786,3,63.20570459999999,3844.0954312,64.41031190000012,64.4103567000002,64.42703990000018,5,64.42707569999993,3845.316806,68.16740190000019,68.16747970000006,68.16759860000002,6,61.171095199999854,3842.0608218,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,9,9,0,0,9,9,3,68.1836787000002,,,,,,68.16781219999984,,,,2,68.18377379999993,3849.0734997,68.1836787000002,70.17040730000008,70.20755879999979,70.21147090000022,3,70.2114845000001,3851.1012104,71.42382399999997,71.4239335000002,71.44024170000012,5,71.44030010000006,3852.3300369,75.1796717000002,75.17971299999999,75.17977800000017,6,68.18370360000017,3849.0734307,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,10,0,1,1,0,10,5,75.1969697999998,,,,,,75.1798990000002,,,,2,75.1971865999999,3856.0869193,75.1969697999998,77.18327610000006,77.21852330000002,77.22244349999983,4,77.22246249999989,3858.1121886,78.43621010000015,78.43631640000012,78.45264180000004,5,78.45269999999982,3859.3424366,82.1928839000002,82.19293710000011,82.19302520000019,6,75.1970282000002,3856.086765,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,11,1,1,1,1,11,2,82.20974010000009,,,,,,82.19320659999994,,,,2,82.20990279999978,3863.099633,82.20974010000009,84.19681119999996,84.2345562999999,84.23847840000008,3,84.23849220000011,3865.1282181,85.44859270000006,85.44863260000011,85.46525060000022,5,85.46527860000015,3866.3550068,89.20628299999998,89.20638820000022,89.20656460000009,6,82.20978659999992,3863.0995201,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,12,2,1,1,2,12,7,89.22269929999993,,,,,,89.20691739999984,,,,2,89.22291829999995,3870.1126515,89.22269929999993,91.20996789999981,91.2484628000002,91.25238209999998,4,91.25239550000015,3872.1421214,92.4611304,92.46116510000002,92.47774280000021,5,92.47776350000004,3873.3674898,96.21796159999985,96.2179986000001,96.21804659999998,6,89.22275739999986,3870.1124949,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,13,3,1,1,3,13,8,96.23496830000022,,,,,,96.21815199999992,,,,2,96.2350664999999,3877.1247928,96.23496830000022,98.22243819999994,98.2616065000002,98.26552619999984,4,98.26554020000003,3879.1552662,99.47481100000005,99.4749182999999,99.49118649999991,5,99.49124639999991,3880.3809838,103.2316323,103.2317981000001,103.23207169999978,6,96.23499469999979,3877.1247226,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,14,4,1,1,4,14,4,103.24836210000012,,,,,,103.23253969999996,,,,2,103.24865679999994,3884.1383984,103.24836210000012,105.23643690000017,105.27137579999999,105.27529270000014,3,105.27530669999987,3886.1650329,106.4871720000001,106.48721380000006,106.50379770000018,5,106.50382440000021,3887.3935525,110.24357830000008,110.24361360000012,110.24366969999983,6,103.24844470000016,3884.1381908,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,15,5,1,1,5,15,3,110.26030820000005,,,,,,110.24377839999988,,,,2,110.26040049999983,3891.1501243,110.26030820000005,112.24725959999978,112.28659960000005,112.2904825999999,3,112.29049810000015,3893.1802239,113.49952919999987,113.4995644999999,113.51614410000002,5,113.5161637000001,3894.4058898,117.25749279999991,117.25760020000007,117.2577811000001,6,110.26033139999981,3891.1500586,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,16,6,1,1,6,16,9,117.27390070000001,,,,,,117.25813659999994,,,,2,117.27412139999979,3898.1638539,117.27390070000001,119.26021989999981,119.29873300000008,119.30260050000015,4,119.30261689999998,3900.1923436,120.51237200000014,120.51240700000017,120.52897070000017,5,120.52898719999985,3901.4187133,124.26919739999994,124.26923070000021,124.26928279999993,6,117.27395990000014,3898.1636973,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,17,7,1,1,7,17,0,124.28580319999992,,,,,,124.26938900000005,,,,2,124.28586940000014,3905.1755931,124.28580319999992,126.27349090000007,126.32082899999978,126.32474850000017,3,126.32476140000017,3907.2144875,127.5263786999999,127.5264874999998,127.54240840000011,5,127.5424665999999,3908.432204,131.2830684999999,131.28317400000014,131.28335650000008,6,124.28582020000022,3905.1755468,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,18,8,1,1,8,18,1,131.29896770000005,,,,,,131.28372600000012,,,,2,131.29904750000014,3912.1887724,131.29896770000005,133.2868281000001,133.3403675999998,133.34431360000008,3,133.3443271000001,3914.2340529,134.53914410000016,134.53930649999984,134.55550529999982,5,134.55556449999995,3915.4453017,138.29601570000023,138.29612910000014,138.29632660000016,6,131.2989889999999,3912.1887156,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,19,9,1,1,9,19,6,138.31237009999995,,,,,,138.2967263999999,,,,2,138.31259210000007,3919.2023244,138.31237009999995,140.29931880000004,140.3556082,140.35953000000018,4,140.35954410000022,3921.24927,141.5516118999999,141.55170439999984,141.56832739999982,5,141.5683865000001,3922.4581221,145.3087018000001,145.3088072999999,145.30898810000008,6,138.3124284999999,3919.202165,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,145.32520840000007,3926.2149453,,,,,,,,,,
