75.0924 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
75.1089 	EXP 	image_2: autoDraw = False
75.1089 	EXP 	attention_cross: autoDraw = True
77.1425 	EXP 	attention_cross: autoDraw = False
77.1425 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png'
77.1425 	EXP 	motor_cue: autoDraw = True
78.3576 	EXP 	motor_cue: autoDraw = False
78.3576 	EXP 	attempt: autoDraw = True
82.1077 	EXP 	attempt: autoDraw = False
82.1077 	EXP 	image_2: autoDraw = True
84.0914 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
84.1085 	EXP 	image_2: autoDraw = False
84.1085 	EXP 	attention_cross: autoDraw = True
86.1761 	EXP 	attention_cross: autoDraw = False
86.1761 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png'
86.1761 	EXP 	motor_cue: autoDraw = True
87.3587 	EXP 	motor_cue: autoDraw = False
87.3587 	EXP 	attempt: autoDraw = True
91.1130 	EXP 	attempt: autoDraw = False
91.1130 	EXP 	image_2: autoDraw = True
93.0907 	EXP 	New trial (rep=1, index=0): <Trial 10 (0 in rep 1) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 10, 'thisTrialN': 0, 'thisRepN': 1}>
93.1067 	EXP 	image_2: autoDraw = False
93.1067 	EXP 	attention_cross: autoDraw = True
95.1916 	EXP 	attention_cross: autoDraw = False
95.1916 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png'
95.1916 	EXP 	motor_cue: autoDraw = True
96.3577 	EXP 	motor_cue: autoDraw = False
96.3577 	EXP 	attempt: autoDraw = True
100.1083 	EXP 	attempt: autoDraw = False
100.1083 	EXP 	image_2: autoDraw = True
102.0902 	EXP 	New trial (rep=1, index=1): <Trial 11 (1 in rep 1) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 11, 'thisTrialN': 1, 'thisRepN': 1}>
102.1068 	EXP 	image_2: autoDraw = False
102.1068 	EXP 	attention_cross: autoDraw = True
104.1586 	EXP 	attention_cross: autoDraw = False
104.1586 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png'
104.1586 	EXP 	motor_cue: autoDraw = True
105.3569 	EXP 	motor_cue: autoDraw = False
105.3569 	EXP 	attempt: autoDraw = True
109.1065 	EXP 	attempt: autoDraw = False
109.1065 	EXP 	image_2: autoDraw = True
111.0906 	EXP 	New trial (rep=1, index=2): <Trial 12 (2 in rep 1) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 12, 'thisTrialN': 2, 'thisRepN': 1}>
111.1070 	EXP 	image_2: autoDraw = False
111.1070 	EXP 	attention_cross: autoDraw = True
113.1569 	EXP 	attention_cross: autoDraw = False
113.1569 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png'
113.1569 	EXP 	motor_cue: autoDraw = True
114.3563 	EXP 	motor_cue: autoDraw = False
114.3563 	EXP 	attempt: autoDraw = True
118.1065 	EXP 	attempt: autoDraw = False
118.1065 	EXP 	image_2: autoDraw = True
120.0927 	EXP 	New trial (rep=1, index=3): <Trial 13 (3 in rep 1) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 13, 'thisTrialN': 3, 'thisRepN': 1}>
120.1077 	EXP 	image_2: autoDraw = False
120.1077 	EXP 	attention_cross: autoDraw = True
122.1568 	EXP 	attention_cross: autoDraw = False
122.1568 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png'
122.1568 	EXP 	motor_cue: autoDraw = True
123.3590 	EXP 	motor_cue: autoDraw = False
123.3590 	EXP 	attempt: autoDraw = True
127.1057 	EXP 	attempt: autoDraw = False
127.1057 	EXP 	image_2: autoDraw = True
129.0892 	EXP 	New trial (rep=1, index=4): <Trial 14 (4 in rep 1) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 14, 'thisTrialN': 4, 'thisRepN': 1}>
129.1062 	EXP 	image_2: autoDraw = False
129.1062 	EXP 	attention_cross: autoDraw = True
131.1402 	EXP 	attention_cross: autoDraw = False
131.1402 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png'
131.1402 	EXP 	motor_cue: autoDraw = True
132.3574 	EXP 	motor_cue: autoDraw = False
132.3574 	EXP 	attempt: autoDraw = True
136.1049 	EXP 	attempt: autoDraw = False
136.1049 	EXP 	image_2: autoDraw = True
138.0882 	EXP 	New trial (rep=1, index=5): <Trial 15 (5 in rep 1) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 15, 'thisTrialN': 5, 'thisRepN': 1}>
138.1051 	EXP 	image_2: autoDraw = False
138.1051 	EXP 	attention_cross: autoDraw = True
140.1581 	EXP 	attention_cross: autoDraw = False
140.1581 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png'
140.1581 	EXP 	motor_cue: autoDraw = True
141.3562 	EXP 	motor_cue: autoDraw = False
141.3562 	EXP 	attempt: autoDraw = True
145.1062 	EXP 	attempt: autoDraw = False
145.1062 	EXP 	image_2: autoDraw = True
147.0877 	EXP 	New trial (rep=1, index=6): <Trial 16 (6 in rep 1) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 16, 'thisTrialN': 6, 'thisRepN': 1}>
147.1042 	EXP 	image_2: autoDraw = False
147.1042 	EXP 	attention_cross: autoDraw = True
149.1393 	EXP 	attention_cross: autoDraw = False
149.1393 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png'
149.1393 	EXP 	motor_cue: autoDraw = True
150.3550 	EXP 	motor_cue: autoDraw = False
150.3550 	EXP 	attempt: autoDraw = True
154.1045 	EXP 	attempt: autoDraw = False
154.1045 	EXP 	image_2: autoDraw = True
156.0876 	EXP 	New trial (rep=1, index=7): <Trial 17 (7 in rep 1) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 17, 'thisTrialN': 7, 'thisRepN': 1}>
156.1042 	EXP 	image_2: autoDraw = False
156.1042 	EXP 	attention_cross: autoDraw = True
158.1387 	EXP 	attention_cross: autoDraw = False
158.1387 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png'
158.1387 	EXP 	motor_cue: autoDraw = True
159.3552 	EXP 	motor_cue: autoDraw = False
159.3552 	EXP 	attempt: autoDraw = True
163.1045 	EXP 	attempt: autoDraw = False
163.1045 	EXP 	image_2: autoDraw = True
165.0865 	EXP 	New trial (rep=1, index=8): <Trial 18 (8 in rep 1) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 18, 'thisTrialN': 8, 'thisRepN': 1}>
165.1031 	EXP 	image_2: autoDraw = False
165.1031 	EXP 	attention_cross: autoDraw = True
167.1375 	EXP 	attention_cross: autoDraw = False
167.1375 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png'
167.1375 	EXP 	motor_cue: autoDraw = True
168.3532 	EXP 	motor_cue: autoDraw = False
168.3532 	EXP 	attempt: autoDraw = True
172.1063 	EXP 	attempt: autoDraw = False
172.1063 	EXP 	image_2: autoDraw = True
174.0866 	EXP 	New trial (rep=1, index=9): <Trial 19 (9 in rep 1) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 19, 'thisTrialN': 9, 'thisRepN': 1}>
174.1032 	EXP 	image_2: autoDraw = False
174.1032 	EXP 	attention_cross: autoDraw = True
176.1545 	EXP 	attention_cross: autoDraw = False
176.1545 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png'
176.1545 	EXP 	motor_cue: autoDraw = True
177.3526 	EXP 	motor_cue: autoDraw = False
177.3526 	EXP 	attempt: autoDraw = True
181.1019 	EXP 	attempt: autoDraw = False
181.1019 	EXP 	image_2: autoDraw = True
183.1018 	EXP 	image_2: autoDraw = False
183.1020 	EXP 	Graz: status = STOPPED
183.1491 	INFO 	saved data to 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\data\\407892_Graz_2026-06-21_23h55.59.717.csv'
183.1522 	INFO 	saved data to C:\Users\User\Documents\GitHub\real_time_bci\data\407892_Graz_2026-06-21_23h55.59.717.psydat
183.4949 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
