img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,10,0,1,1,0,10,0,93.11089950008318,,,,,,93.09432909998577,,,,2,93.1109222000232,613091.031026,93.11089950008318,95.09440399997402,95.13318190001883,95.14619360002689,3,95.14621110004373,613093.066314,96.34417990001384,96.34421300003305,96.3609156999737,5,96.36093339999206,613094.2810366,100.0959351999918,100.09596589999273,100.11161330004688,6,100.11163210007362,613098.031736,102.09580000001006,,,,,,234990,001,2026-06-22_16h16.18.398,Graz,,2025.1.1,60.13974070136788,2026-06-22 16h16.29.755912 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,11,1,1,1,1,11,4,102.11127430002671,,,,,,102.09596060006879,,,,2,102.11129919998348,613100.0314034,102.11127430002671,104.09443170006853,104.13603230006993,104.14614990004338,3,104.14618130004965,613102.0662867,105.34447760006879,105.34451049997006,105.36119299998973,5,105.36121240002103,613103.2813154,109.09461530006956,109.09464640007354,109.11147590004839,6,109.1114927000599,613107.0315956,111.09461550007109,,,,,,234990,001,2026-06-22_16h16.18.398,Graz,,2025.1.1,60.13974070136788,2026-06-22 16h16.29.755912 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,12,2,1,1,2,12,7,111.11155919998419,,,,,,111.09473220002837,,,,2,111.11158600007184,613109.0316903,111.11155919998419,113.09474520001095,113.1338412000332,113.14597820001654,4,113.145996700041,613111.0660998,114.344947900041,114.34498160006478,114.3611601999728,5,114.36117719998583,613112.28128,118.0948645999888,118.09491980005987,118.11133820004761,6,118.11135690007359,613116.0314608,120.09489090007264,,,,,,234990,001,2026-06-22_16h16.18.398,Graz,,2025.1.1,60.13974070136788,2026-06-22 16h16.29.755912 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,13,3,1,1,3,13,9,120.11131299997214,,,,,,120.09505610004999,,,,2,120.11133660003543,613118.0314395,120.11131299997214,122.09492870001122,122.13421559997369,122.14617800002452,4,122.14619710005354,613120.0663005,123.34486000007018,123.34489319997374,123.36134449997917,5,123.36136169999372,613121.2814639,127.0953487000661,127.09539590007626,127.11149669997394,6,127.11151499999687,613125.0316181,129.09536050003953,,,,,,234990,001,2026-06-22_16h16.18.398,Graz,,2025.1.1,60.13974070136788,2026-06-22 16h16.29.755912 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,14,4,1,1,4,14,2,129.11158710008021,,,,,,129.09546780004166,,,,2,129.11161100002937,613127.0317149,129.11158710008021,131.0967841000529,131.13454190001357,131.14629960001912,3,131.14631820004433,613129.0664221,132.3450545000378,132.3450879000593,132.36176350002643,5,132.36178729997482,613130.2818922,136.09543520002626,136.0954654000234,136.11208170000464,6,136.11210000002757,613134.0322033,138.09571130003314,,,,,,234990,001,2026-06-22_16h16.18.398,Graz,,2025.1.1,60.13974070136788,2026-06-22 16h16.29.755912 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,15,5,1,1,5,15,1,138.11206509999465,,,,,,138.0958240000764,,,,2,138.1120893000625,613136.0321927,138.11206509999465,140.09508880006615,140.13353260001168,140.14644030004274,3,140.14645840006415,613138.0665613,141.34529840003233,141.34533090004697,141.36186399997678,5,141.3618880000431,613139.2819931,145.09570329997223,145.095745800063,145.11219430004712,6,145.112212200067,613143.0323149,147.0956566000823,,,,,,234990,001,2026-06-22_16h16.18.398,Graz,,2025.1.1,60.13974070136788,2026-06-22 16h16.29.755912 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,16,6,1,1,6,16,3,147.11238930001855,,,,,,147.09579799999483,,,,2,147.1124149999814,613145.032519,147.11238930001855,149.09495250007603,149.13299419998657,149.14734829997178,3,149.1473660999909,613147.0674689,150.34537390002515,150.34540810005274,150.36190000001807,5,150.3619165000273,613148.2820191,154.09542360005435,154.09545430005528,154.1120570000494,6,154.1120751000708,613152.0321784,156.0954606999876,,,,,,234990,001,2026-06-22_16h16.18.398,Graz,,2025.1.1,60.13974070136788,2026-06-22 16h16.29.755912 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,17,7,1,1,7,17,8,156.1120399000356,,,,,,156.09556070005056,,,,2,156.11206389998551,613154.0321676,156.1120399000356,158.0955295000458,158.13467060006224,158.1476387999719,4,158.1476626000367,613156.0677677,159.34567720000632,159.34571200003847,159.36209960002452,5,159.36211770004593,613157.2822212,163.09526940004434,163.0953179000644,163.11174820002634,6,163.1117659000447,613161.031869,165.0956537000602,,,,,,234990,001,2026-06-22_16h16.18.398,Graz,,2025.1.1,60.13974070136788,2026-06-22 16h16.29.755912 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,18,8,1,1,8,18,5,165.11233779997565,,,,,,165.09576020005625,,,,2,165.11236090003513,613163.0324649,165.11233779997565,167.0958320000209,167.14012680004817,167.14707880001515,4,167.14709710003808,613165.0672002,168.34573260007892,168.34576609998476,168.36231610004324,5,168.3623359000776,613166.2824396,172.09708039998077,172.09711129998323,172.1129017000785,6,172.11291989998426,613170.0330237,174.09587169997394,,,,,,234990,001,2026-06-22_16h16.18.398,Graz,,2025.1.1,60.13974070136788,2026-06-22 16h16.29.755912 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,19,9,1,1,9,19,6,174.1123765000375,,,,,,174.09597630007192,,,,2,174.1124012999935,613172.0325055,174.1123765000375,176.09620949998498,176.140214700019,176.14722859999165,4,176.14724720001686,613174.0673505,177.3458700000774,177.34590409998782,177.36252540000714,5,177.3625431000255,613175.2826463,181.09589029999916,181.095920199994,181.1124823000282,6,181.11249960004352,613179.0326025,183.09640949999448,,,,,,234990,001,2026-06-22_16h16.18.398,Graz,,2025.1.1,60.13974070136788,2026-06-22 16h16.29.755912 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.09652390005067,183.09659970004577,,,,234990,001,2026-06-22_16h16.18.398,Graz,,2025.1.1,60.13974070136788,2026-06-22 16h16.29.755912 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,183.11247360007837,613181.0325768,,,,,,,,,
