114.3580 	EXP 	motor_cue: autoDraw = False
114.3580 	EXP 	attempt: autoDraw = True
118.1064 	EXP 	attempt: autoDraw = False
118.1064 	EXP 	image_2: autoDraw = True
120.0942 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
120.1067 	EXP 	image_2: autoDraw = False
120.1067 	EXP 	attention_cross: autoDraw = True
122.1511 	EXP 	attention_cross: autoDraw = False
122.1511 	EXP 	motor_cue: image = '../stims/left_foot.png'
122.1511 	EXP 	motor_cue: autoDraw = True
123.3605 	EXP 	motor_cue: autoDraw = False
123.3605 	EXP 	attempt: autoDraw = True
127.1097 	EXP 	attempt: autoDraw = False
127.1097 	EXP 	image_2: autoDraw = True
129.0860 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
129.1078 	EXP 	image_2: autoDraw = False
129.1078 	EXP 	attention_cross: autoDraw = True
131.1440 	EXP 	attention_cross: autoDraw = False
131.1440 	EXP 	motor_cue: image = '../stims/left_foot.png'
131.1440 	EXP 	motor_cue: autoDraw = True
132.3593 	EXP 	motor_cue: autoDraw = False
132.3593 	EXP 	attempt: autoDraw = True
136.1057 	EXP 	attempt: autoDraw = False
136.1057 	EXP 	image_2: autoDraw = True
138.0905 	EXP 	New trial (rep=1, index=0): <Trial 15 (0 in rep 1) data={'img': '../stims/right_foot.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 15, 'thisTrialN': 0, 'thisRepN': 1}>
138.1022 	EXP 	image_2: autoDraw = False
138.1022 	EXP 	attention_cross: autoDraw = True
140.1613 	EXP 	attention_cross: autoDraw = False
140.1613 	EXP 	motor_cue: image = '../stims/right_foot.png'
140.1613 	EXP 	motor_cue: autoDraw = True
141.3558 	EXP 	motor_cue: autoDraw = False
141.3558 	EXP 	attempt: autoDraw = True
145.1087 	EXP 	attempt: autoDraw = False
145.1087 	EXP 	image_2: autoDraw = True
147.0859 	EXP 	New trial (rep=1, index=1): <Trial 16 (1 in rep 1) data={'img': '../stims/right_foot.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 16, 'thisTrialN': 1, 'thisRepN': 1}>
147.1073 	EXP 	image_2: autoDraw = False
147.1073 	EXP 	attention_cross: autoDraw = True
149.1626 	EXP 	attention_cross: autoDraw = False
149.1626 	EXP 	motor_cue: image = '../stims/right_foot.png'
149.1626 	EXP 	motor_cue: autoDraw = True
150.3742 	EXP 	motor_cue: autoDraw = False
150.3742 	EXP 	attempt: autoDraw = True
154.1077 	EXP 	attempt: autoDraw = False
154.1077 	EXP 	image_2: autoDraw = True
156.1005 	EXP 	New trial (rep=1, index=2): <Trial 17 (2 in rep 1) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 17, 'thisTrialN': 2, 'thisRepN': 1}>
156.1284 	EXP 	image_2: autoDraw = False
156.1284 	EXP 	attention_cross: autoDraw = True
158.1354 	EXP 	attention_cross: autoDraw = False
158.1354 	EXP 	motor_cue: image = '../stims/left_foot.png'
158.1354 	EXP 	motor_cue: autoDraw = True
159.3622 	EXP 	motor_cue: autoDraw = False
159.3622 	EXP 	attempt: autoDraw = True
163.1006 	EXP 	attempt: autoDraw = False
163.1006 	EXP 	image_2: autoDraw = True
165.0926 	EXP 	New trial (rep=1, index=3): <Trial 18 (3 in rep 1) data={'img': '../stims/both_feet.png', 'event_label': 'BOTH_MI_STIM', 'thisN': 18, 'thisTrialN': 3, 'thisRepN': 1}>
165.1056 	EXP 	image_2: autoDraw = False
165.1056 	EXP 	attention_cross: autoDraw = True
167.1602 	EXP 	attention_cross: autoDraw = False
167.1602 	EXP 	motor_cue: image = '../stims/both_feet.png'
167.1602 	EXP 	motor_cue: autoDraw = True
168.3606 	EXP 	motor_cue: autoDraw = False
168.3606 	EXP 	attempt: autoDraw = True
172.1055 	EXP 	attempt: autoDraw = False
172.1055 	EXP 	image_2: autoDraw = True
174.0957 	EXP 	New trial (rep=1, index=4): <Trial 19 (4 in rep 1) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 19, 'thisTrialN': 4, 'thisRepN': 1}>
174.1113 	EXP 	image_2: autoDraw = False
174.1113 	EXP 	attention_cross: autoDraw = True
176.1587 	EXP 	attention_cross: autoDraw = False
176.1587 	EXP 	motor_cue: image = '../stims/left_foot.png'
176.1587 	EXP 	motor_cue: autoDraw = True
177.3560 	EXP 	motor_cue: autoDraw = False
177.3560 	EXP 	attempt: autoDraw = True
181.1058 	EXP 	attempt: autoDraw = False
181.1058 	EXP 	image_2: autoDraw = True
183.0849 	EXP 	New trial (rep=1, index=5): <Trial 20 (5 in rep 1) data={'img': '../stims/right_foot.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 20, 'thisTrialN': 5, 'thisRepN': 1}>
183.1060 	EXP 	image_2: autoDraw = False
183.1060 	EXP 	attention_cross: autoDraw = True
185.1632 	EXP 	attention_cross: autoDraw = False
185.1632 	EXP 	motor_cue: image = '../stims/right_foot.png'
185.1632 	EXP 	motor_cue: autoDraw = True
186.3527 	EXP 	motor_cue: autoDraw = False
186.3527 	EXP 	attempt: autoDraw = True
190.1037 	EXP 	attempt: autoDraw = False
190.1037 	EXP 	image_2: autoDraw = True
192.0861 	EXP 	New trial (rep=1, index=6): <Trial 21 (6 in rep 1) data={'img': '../stims/right_foot.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 21, 'thisTrialN': 6, 'thisRepN': 1}>
192.1080 	EXP 	image_2: autoDraw = False
192.1080 	EXP 	attention_cross: autoDraw = True
194.1618 	EXP 	attention_cross: autoDraw = False
194.1618 	EXP 	motor_cue: image = '../stims/right_foot.png'
194.1618 	EXP 	motor_cue: autoDraw = True
